order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,year,month,day,sell_price,revenue,cost,profit,discount
2678,2023-11-30,Same Day,Consumer,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10001116,10,10,7,0.0985,2023,11,30,9.015,63.105000000000004,70,-6.894999999999996,6.215842500000001
2679,2022-12-20,Same Day,Consumer,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002931,30,30,2,0.0394,2022,12,20,28.818,57.636,60,-2.363999999999997,2.2708584
2680,2022-11-23,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10000546,10,10,5,0.0394,2022,11,23,9.606,48.03,50,-1.9699999999999989,1.892382
2681,2023-02-15,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Accessories,TEC-AC-10002049,520,620,5,0.0788,2023,2,15,571.144,2855.7200000000003,2600,255.72000000000025,225.03073600000002
2682,2023-03-18,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10001196,70,90,4,0.0394,2023,3,18,86.45400000000001,345.81600000000003,280,65.81600000000003,13.6251504
2683,2022-04-08,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Machines,TEC-MA-10002981,310,350,3,0.0985,2022,4,8,315.525,946.5749999999999,930,16.574999999999932,93.23763749999999
2684,2022-07-17,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,TEC-PH-10003601,130,160,1,0.0985,2022,7,17,144.24,144.24,130,14.240000000000009,14.207640000000001
2685,2022-09-26,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10000632,250,310,9,0.0394,2022,9,26,297.786,2680.074,2250,430.07400000000007,105.5949156
2686,2023-01-19,Standard Class,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Envelopes,OFF-EN-10003055,90,100,3,0.0591,2023,1,19,94.08999999999999,282.27,270,12.269999999999982,16.682157
2687,2023-11-03,Standard Class,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Binders,OFF-BI-10001031,0,0,2,0.0591,2023,11,3,0.0,0.0,0,0.0,0.0
2688,2022-01-17,First Class,Consumer,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,OFF-BI-10002003,0,0,5,0.0985,2022,1,17,0.0,0.0,0,0.0,0.0
2689,2022-02-09,First Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10003016,20,20,5,0.0985,2022,2,9,18.03,90.15,100,-9.849999999999994,8.879775
2690,2022-10-21,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10004582,10,10,4,0.0788,2022,10,21,9.212,36.848,40,-3.152000000000001,2.9036223999999997
2691,2022-03-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004364,10,10,3,0.0394,2022,3,24,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
2692,2022-04-12,Standard Class,Consumer,United States,Englewood,Colorado,80112,West,Office Supplies,Paper,OFF-PA-10002246,20,20,3,0.0394,2022,4,12,19.212,57.635999999999996,60,-2.3640000000000043,2.2708584
2693,2023-07-30,Standard Class,Consumer,United States,Englewood,Colorado,80112,West,Technology,Phones,TEC-PH-10002890,100,110,3,0.0985,2023,7,30,99.16499999999999,297.495,300,-2.5049999999999955,29.3032575
2694,2022-11-11,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001475,90,110,5,0.0788,2022,11,11,101.33200000000001,506.66,450,56.660000000000025,39.924808
2695,2022-11-15,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Furniture,Furnishings,FUR-FU-10004270,20,20,1,0.0985,2022,11,15,18.03,18.03,20,-1.9699999999999989,1.7759550000000002
2696,2022-12-24,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10003465,30,30,2,0.0985,2022,12,24,27.044999999999998,54.089999999999996,60,-5.910000000000004,5.327865
2697,2022-08-26,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,TEC-MA-10003626,760,820,4,0.0788,2022,8,26,755.384,3021.536,3040,-18.463999999999942,238.09703679999998
2698,2023-10-13,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,TEC-MA-10002412,18110,22640,6,0.0788,2023,10,13,20855.968,125135.808,108660,16475.808000000005,9860.7016704
2699,2023-09-05,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10001804,20,20,4,0.0394,2023,9,5,19.212,76.848,80,-3.152000000000001,3.0278112
2700,2022-04-28,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003183,10,10,3,0.0788,2022,4,28,9.212,27.636,30,-2.3640000000000008,2.1777168
2701,2022-01-06,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10004270,30,30,2,0.0591,2022,1,6,28.227,56.454,60,-3.5459999999999994,3.3364314
2702,2022-04-22,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Fasteners,OFF-FA-10003112,20,20,3,0.0591,2022,4,22,18.817999999999998,56.45399999999999,60,-3.5460000000000065,3.3364313999999995
2703,2022-09-07,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10001986,100,120,3,0.0591,2022,9,7,112.908,338.724,300,38.72399999999999,20.0185884
2704,2023-12-16,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10002319,110,120,3,0.0394,2023,12,16,115.272,345.81600000000003,330,15.816000000000031,13.6251504
2705,2022-09-13,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002323,120,130,6,0.0788,2022,9,13,119.756,718.5360000000001,720,-1.4639999999999418,56.6206368
2706,2023-09-14,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Supplies,OFF-SU-10001165,20,20,2,0.0985,2023,9,14,18.03,36.06,40,-3.9399999999999977,3.5519100000000003
2707,2022-05-19,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001246,20,20,3,0.0394,2022,5,19,19.212,57.635999999999996,60,-2.3640000000000043,2.2708584
2708,2023-02-07,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001815,160,190,4,0.0985,2023,2,7,171.285,685.14,640,45.139999999999986,67.48629
2709,2023-01-09,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001876,200,230,7,0.0394,2023,1,9,220.938,1546.5659999999998,1400,146.5659999999998,60.93470039999999
2710,2023-04-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10000488,1650,1920,3,0.0591,2023,4,30,1806.528,5419.584,4950,469.58399999999983,320.2974144
2711,2023-04-08,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10001098,10,10,2,0.0985,2023,4,8,9.015,18.03,20,-1.9699999999999989,1.7759550000000002
2712,2022-08-27,First Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Furnishings,FUR-FU-10003577,50,50,4,0.0985,2022,8,27,45.074999999999996,180.29999999999998,200,-19.700000000000017,17.75955
2713,2022-11-28,Second Class,Consumer,United States,Troy,New York,12180,East,Office Supplies,Art,OFF-AR-10002656,50,60,9,0.0394,2022,11,28,57.636,518.724,450,68.72400000000005,20.4377256
2714,2022-08-04,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Technology,Phones,TEC-PH-10004531,260,300,3,0.0985,2022,8,4,270.45,811.3499999999999,780,31.34999999999991,79.917975
2715,2023-11-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10003251,10,10,5,0.0985,2023,11,13,9.015,45.075,50,-4.924999999999997,4.4398875
2716,2023-03-20,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000673,120,130,2,0.0985,2023,3,20,117.195,234.39,240,-5.610000000000014,23.087415
2717,2022-07-31,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10000158,70,70,2,0.0394,2022,7,31,67.242,134.484,140,-5.515999999999991,5.2986696
2718,2022-05-24,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002075,320,380,3,0.0788,2022,5,24,350.056,1050.168,960,90.16799999999989,82.75323839999999
2719,2022-09-20,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Storage,OFF-ST-10004340,100,120,2,0.0788,2022,9,20,110.544,221.088,200,21.087999999999994,17.4217344
2720,2023-10-20,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10002759,20,20,3,0.0788,2023,10,20,18.424,55.272,60,-4.7280000000000015,4.3554336
2721,2022-02-04,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Fasteners,OFF-FA-10000585,10,10,3,0.0591,2022,2,4,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
2722,2023-07-04,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,OFF-AP-10004859,50,60,5,0.0591,2023,7,4,56.454,282.27,250,32.26999999999998,16.682157
2723,2022-12-13,Second Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10001558,70,80,5,0.0394,2022,12,13,76.848,384.24,350,34.24000000000001,15.139056
2724,2023-10-21,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,OFF-LA-10004689,10,10,5,0.0394,2023,10,21,9.606,48.03,50,-1.9699999999999989,1.892382
2725,2023-01-07,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10002867,90,100,2,0.0591,2023,1,7,94.08999999999999,188.17999999999998,180,8.179999999999978,11.121438
2726,2023-08-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003811,310,360,5,0.0985,2023,8,1,324.53999999999996,1622.6999999999998,1550,72.69999999999982,159.83595
2727,2022-07-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10000849,300,350,4,0.0394,2022,7,8,336.21,1344.84,1200,144.83999999999992,52.986695999999995
2728,2023-08-18,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10000848,0,0,1,0.0394,2023,8,18,0.0,0.0,0,0.0,0.0
2729,2023-02-16,First Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10003072,600,630,7,0.0591,2023,2,16,592.7669999999999,4149.369,4200,-50.63100000000031,245.22770789999998
2730,2023-10-31,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,10,10,3,0.0591,2023,10,31,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
2731,2022-04-17,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10001838,680,800,4,0.0985,2022,4,17,721.1999999999999,2884.7999999999997,2720,164.79999999999973,284.1528
2732,2023-01-08,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004017,100,110,1,0.0788,2023,1,8,101.33200000000001,101.33200000000001,100,1.3320000000000078,7.9849616
2733,2023-11-04,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Technology,Phones,TEC-PH-10002923,70,70,2,0.0591,2023,11,4,65.863,131.726,140,-8.274000000000001,7.7850066
2734,2023-05-06,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000716,10,10,1,0.0985,2023,5,6,9.015,9.015,10,-0.9849999999999994,0.8879775000000001
2735,2022-09-04,Second Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Paper,OFF-PA-10000249,40,50,4,0.0591,2022,9,4,47.044999999999995,188.17999999999998,160,28.17999999999998,11.121438
2736,2023-04-24,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10003691,360,380,3,0.0985,2023,4,24,342.57,1027.71,1080,-52.289999999999964,101.22943500000001
2737,2023-02-04,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001560,40,40,7,0.0591,2023,2,4,37.635999999999996,263.452,280,-16.548000000000002,15.5700132
2738,2022-07-23,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10004467,270,300,3,0.0591,2022,7,23,282.27,846.81,810,36.809999999999945,50.046471
2739,2022-11-12,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001819,80,90,2,0.0591,2022,11,12,84.681,169.362,160,9.361999999999995,10.0092942
2740,2022-09-23,First Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Supplies,OFF-SU-10000157,400,480,4,0.0591,2022,9,23,451.632,1806.528,1600,206.52800000000002,106.7658048
2741,2022-10-31,First Class,Corporate,United States,Hoover,Alabama,35244,South,Technology,Accessories,TEC-AC-10004227,20,30,2,0.0394,2022,10,31,28.818,57.636,40,17.636000000000003,2.2708584
2742,2022-07-30,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Envelopes,OFF-EN-10003134,50,50,5,0.0985,2022,7,30,45.074999999999996,225.37499999999997,250,-24.62500000000003,22.1994375
2743,2023-01-10,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10004671,40,40,2,0.0788,2023,1,10,36.848,73.696,80,-6.304000000000002,5.807244799999999
2744,2023-08-31,Second Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10002253,220,260,6,0.0985,2023,8,31,234.39,1406.34,1320,86.33999999999992,138.52449
2745,2022-04-23,Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002726,110,130,3,0.0985,2022,4,23,117.195,351.585,330,21.58499999999998,34.6311225
2746,2022-09-12,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10004571,60,80,1,0.0591,2022,9,12,75.27199999999999,75.27199999999999,60,15.271999999999991,4.4485752
2747,2023-05-30,Standard Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10002228,590,700,3,0.0591,2023,5,30,658.63,1975.8899999999999,1770,205.88999999999987,116.775099
2748,2023-02-27,Standard Class,Home Office,United States,Frisco,Texas,75034,Central,Technology,Accessories,TEC-AC-10004127,30,30,4,0.0985,2023,2,27,27.044999999999998,108.17999999999999,120,-11.820000000000007,10.65573
2749,2022-02-16,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Binders,OFF-BI-10001553,10,10,3,0.0591,2022,2,16,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
2750,2022-06-22,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10002758,510,590,3,0.0985,2022,6,22,531.885,1595.655,1530,65.65499999999997,157.1720175
2751,2023-08-16,Second Class,Consumer,United States,Vacaville,California,95687,West,Office Supplies,Storage,OFF-ST-10000532,390,420,11,0.0788,2023,8,16,386.904,4255.9439999999995,4290,-34.056000000000495,335.3683871999999
2752,2022-05-24,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,180,230,2,0.0394,2022,5,24,220.938,441.876,360,81.87599999999998,17.409914399999998
2753,2022-12-14,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003251,10,10,2,0.0591,2022,12,14,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
2754,2022-10-31,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003174,290,320,3,0.0394,2022,10,31,307.392,922.1759999999999,870,52.17599999999993,36.3337344
2755,2022-11-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002310,740,780,5,0.0394,2022,11,13,749.268,3746.34,3700,46.340000000000146,147.605796
2756,2023-12-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002651,1330,1450,5,0.0591,2023,12,13,1364.3049999999998,6821.525,6650,171.52499999999964,403.15212749999995
2757,2022-10-30,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001184,10,10,2,0.0394,2022,10,30,9.606,19.212,20,-0.7880000000000003,0.7569528
2758,2023-03-15,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002402,200,240,3,0.0985,2023,3,15,216.35999999999999,649.0799999999999,600,49.07999999999993,63.93438
2759,2023-05-22,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004270,70,80,4,0.0394,2023,5,22,76.848,307.392,280,27.391999999999996,12.1112448
2760,2022-06-16,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10001526,430,480,4,0.0985,2022,6,16,432.71999999999997,1730.8799999999999,1720,10.879999999999882,170.49168
2761,2023-06-02,First Class,Home Office,United States,Murray,Utah,84107,West,Office Supplies,Paper,OFF-PA-10002893,40,50,5,0.0788,2023,6,2,46.06,230.3,200,30.30000000000001,18.14764
2762,2022-04-08,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003709,0,0,1,0.0591,2022,4,8,0.0,0.0,0,0.0,0.0
2763,2023-05-16,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001191,90,100,5,0.0394,2023,5,16,96.06,480.3,450,30.30000000000001,18.92382
2764,2023-05-14,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,10,10,3,0.0591,2023,5,14,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
2765,2022-08-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003982,20,30,5,0.0788,2022,8,6,27.636,138.18,100,38.18000000000001,10.888584
2766,2022-04-27,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004835,10,10,2,0.0394,2022,4,27,9.606,19.212,20,-0.7880000000000003,0.7569528
